Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2011 [YR2011],Region 
Montenegro,MNE,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,66.12269476,Eurostat-OECD
Montenegro,MNE,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,12314.75182,Eurostat-OECD
Montenegro,MNE,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,67.37642228,Eurostat-OECD
Montserrat,MSR,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,15762.41151,LATIN AMERICA AND CARIBBEAN
Montserrat,MSR,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,92.79483322,LATIN AMERICA AND CARIBBEAN
Montserrat,MSR,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,13609.42261,LATIN AMERICA AND CARIBBEAN
Montserrat,MSR,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,98.99074467,LATIN AMERICA AND CARIBBEAN
Morocco,MAR,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,6763.657754,AFRICA
Morocco,MAR,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,58.60968991,AFRICA
Morocco,MAR,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,4308.806249,AFRICA
Morocco,MAR,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,59.46238349,AFRICA
Mozambique,MOZ,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,950.8689798,AFRICA
Mozambique,MOZ,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,71.11178471,AFRICA
Mozambique,MOZ,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,889.57764,AFRICA
Mozambique,MOZ,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,63.10048941,AFRICA
Myanmar,MMR,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,3180.777768,ASIA AND THE PACIFIC
Myanmar,MMR,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,37.04588884,ASIA AND THE PACIFIC
Myanmar,MMR,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,2272.847433,ASIA AND THE PACIFIC
Myanmar,MMR,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,34.96523089,ASIA AND THE PACIFIC
Namibia,NAM,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,8360.202801,AFRICA
Namibia,NAM,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,82.81560883,AFRICA
Namibia,NAM,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,5827.042071,AFRICA
Namibia,NAM,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,82.17246343,AFRICA
Nepal,NPL,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,2221.495949,ASIA AND THE PACIFIC
Nepal,NPL,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,42.90551597,ASIA AND THE PACIFIC
Nepal,NPL,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1847.512118,ASIA AND THE PACIFIC
Nepal,NPL,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,40.04859317,ASIA AND THE PACIFIC
Netherlands,NLD,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,43149.58575,EUO
Netherlands,NLD,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,149.090155,EUO
Netherlands,NLD,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,25982.61422,EUO
Netherlands,NLD,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,149.4051255,EUO
New Zealand,NZL,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,31171.76108,Eurostat-OECD
New Zealand,NZL,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,151.370413,Eurostat-OECD
New Zealand,NZL,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,22501.52724,Eurostat-OECD
New Zealand,NZL,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,145.4262598,Eurostat-OECD
Nicaragua,NIC,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,4110.809184,LATIN AMERICA AND CARIBBEAN
Nicaragua,NIC,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,51.28723969,LATIN AMERICA AND CARIBBEAN
Nicaragua,NIC,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,3586.570225,LATIN AMERICA AND CARIBBEAN
Nicaragua,NIC,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,47.6989478,LATIN AMERICA AND CARIBBEAN
Niger,NER,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,851.6251857,AFRICA
Niger,NER,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,60.41908169,AFRICA
Niger,NER,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,719.3767224,AFRICA
Niger,NER,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,55.48317254,AFRICA
Nigeria,NGA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,3146.0049,AFRICA
Nigeria,NGA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,62.31971632,AFRICA
Nigeria,NGA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,2074.582882,AFRICA
Nigeria,NGA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,58.81112976,AFRICA
Norway,NOR,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,61879.07258,Eurostat-OECD
Norway,NOR,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,206.3829632,Eurostat-OECD
Norway,NOR,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,31013.74481,Eurostat-OECD
Norway,NOR,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,219.9850192,Eurostat-OECD
Oman,OMN,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,42618.76426,WESTERN ASIA
Oman,OMN,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,64.24770975,WESTERN ASIA
Oman,OMN,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,15182.19211,WESTERN ASIA
Oman,OMN,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,62.78638415,WESTERN ASIA
Pakistan,PAK,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,4449.942077,ASIA AND THE PACIFIC
Pakistan,PAK,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,36.36047208,ASIA AND THE PACIFIC
Pakistan,PAK,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,3925.866742,ASIA AND THE PACIFIC
Pakistan,PAK,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,33.83699585,ASIA AND THE PACIFIC
Panama,PAN,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,15368.53701,LATIN AMERICA AND CARIBBEAN
Panama,PAN,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,70.57202076,LATIN AMERICA AND CARIBBEAN
Panama,PAN,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,10618.23086,LATIN AMERICA AND CARIBBEAN
Panama,PAN,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,65.1959275,LATIN AMERICA AND CARIBBEAN
Paraguay,PRY,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,7192.74034,LATIN AMERICA AND CARIBBEAN
Paraguay,PRY,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,68.77785131,LATIN AMERICA AND CARIBBEAN
Paraguay,PRY,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,5591.343503,LATIN AMERICA AND CARIBBEAN
Paraguay,PRY,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,65.09564029,LATIN AMERICA AND CARIBBEAN
Peru,PER,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,10981.46808,LATIN AMERICA AND CARIBBEAN
Peru,PER,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,71.22695903,LATIN AMERICA AND CARIBBEAN
Peru,PER,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,7147.675344,LATIN AMERICA AND CARIBBEAN
Peru,PER,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,66.12478172,LATIN AMERICA AND CARIBBEAN
Philippines,PHL,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,5772.204859,ASIA AND THE PACIFIC
Philippines,PHL,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,53.15431234,ASIA AND THE PACIFIC
Philippines,PHL,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,4490.273001,ASIA AND THE PACIFIC
Philippines,PHL,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,50.81915973,ASIA AND THE PACIFIC
Poland,POL,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,21752.96862,Eurostat-OECD
Poland,POL,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,79.32608181,Eurostat-OECD
Poland,POL,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,16307.36816,Eurostat-OECD
Poland,POL,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,73.10107355,Eurostat-OECD
Portugal,PRT,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,25671.78835,Eurostat-OECD
Portugal,PRT,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,112.4999777,Eurostat-OECD
Portugal,PRT,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,18584.04192,Eurostat-OECD
Portugal,PRT,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,115.4542645,Eurostat-OECD
Qatar,QAT,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,146520.7365,WESTERN ASIA
Qatar,QAT,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,85.44917009,WESTERN ASIA
Qatar,QAT,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,20552.15627,WESTERN ASIA
Qatar,QAT,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,97.45797244,WESTERN ASIA
Romania,ROU,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,16145.59237,Eurostat-OECD
Romania,ROU,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,68.28083757,Eurostat-OECD
Romania,ROU,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,11183.80155,Eurostat-OECD
Romania,ROU,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,68.82891228,Eurostat-OECD
Russian Federation (OECD),RUT,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,22502.19993,COMMONWEALTH OF INDEPENDENT STATES
Russian Federation (OECD),RUT,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,76.20392006,COMMONWEALTH OF INDEPENDENT STATES
Russian Federation (OECD),RUT,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,15175.04365,COMMONWEALTH OF INDEPENDENT STATES
Russian Federation (OECD),RUT,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,63.00705289,COMMONWEALTH OF INDEPENDENT STATES
Rwanda,RWA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,1336.80486,AFRICA
Rwanda,RWA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,55.87009511,AFRICA
Rwanda,RWA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1293.114588,AFRICA
Rwanda,RWA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,48.49539282,AFRICA
São Tomé and Principe,STP,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,3044.813321,AFRICA
São Tomé and Principe,STP,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,62.39580601,AFRICA
São Tomé and Principe,STP,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,3339.98514,AFRICA
São Tomé and Principe,STP,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,64.30406941,AFRICA
Saudi Arabia,SAU,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,48163.46069,WESTERN ASIA
Saudi Arabia,SAU,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,63.16986268,WESTERN ASIA
Saudi Arabia,SAU,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,17796.84727,WESTERN ASIA
Saudi Arabia,SAU,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,60.70714581,WESTERN ASIA
Senegal,SEN,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,2243.032602,AFRICA
Senegal,SEN,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,64.5729531,AFRICA
Senegal,SEN,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1923.359492,AFRICA
Senegal,SEN,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,60.25278134,AFRICA
Serbia,SRB,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,11854.29532,Eurostat-OECD
Serbia,SRB,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,65.56375071,Eurostat-OECD
Serbia,SRB,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,10107.38642,Eurostat-OECD
Serbia,SRB,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,66.70739138,Eurostat-OECD
Seychelles,SYC,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,22569.3303,AFRICA
Seychelles,SYC,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,69.68296779,AFRICA
Seychelles,SYC,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,13112.73888,AFRICA
Seychelles,SYC,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,70.34914301,AFRICA
Sierra Leone,SLE,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,1369.295614,AFRICA
Sierra Leone,SLE,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,46.18887171,AFRICA
Sierra Leone,SLE,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1193.600472,AFRICA
Sierra Leone,SLE,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,45.97323449,AFRICA
Singapore,SGP,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,72295.896,ASIA AND THE PACIFIC
Singapore,SGP,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,91.39860605,ASIA AND THE PACIFIC
Singapore,SGP,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,24724.56365,ASIA AND THE PACIFIC
Singapore,SGP,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,110.7137641,ASIA AND THE PACIFIC
Sint Maarten,SXM,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,32972.14404,LATIN AMERICA AND CARIBBEAN
Sint Maarten,SXM,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,99.34762686,LATIN AMERICA AND CARIBBEAN
Sint Maarten,SXM,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,19297.63569,LATIN AMERICA AND CARIBBEAN
Sint Maarten,SXM,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,105.4449256,LATIN AMERICA AND CARIBBEAN
Slovakia,SVK,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,25129.71502,Eurostat-OECD
Slovakia,SVK,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,91.1473963,Eurostat-OECD
Slovakia,SVK,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,16880.25066,Eurostat-OECD
Slovakia,SVK,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,86.99665947,Eurostat-OECD
Slovenia,SVN,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,28156.4485,Eurostat-OECD
Slovenia,SVN,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,112.1162778,Eurostat-OECD
Slovenia,SVN,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,18880.06715,Eurostat-OECD
Slovenia,SVN,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,112.8641835,Eurostat-OECD
South Africa,ZAF,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,12111.35616,AFRICA
South Africa,ZAF,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,84.78172219,AFRICA
South Africa,ZAF,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,8279.742702,AFRICA
South Africa,ZAF,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,81.86491236,AFRICA
Spain,ESP,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,32156.47215,Eurostat-OECD
Spain,ESP,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,126.4581598,Eurostat-OECD
Spain,ESP,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,21484.3008,Eurostat-OECD
Spain,ESP,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,129.7054921,Eurostat-OECD
Sri Lanka,LKA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,8110.748098,ASIA AND THE PACIFIC
Sri Lanka,LKA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,45.08196621,ASIA AND THE PACIFIC
Sri Lanka,LKA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,6393.475446,ASIA AND THE PACIFIC
Sri Lanka,LKA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,42.46098817,ASIA AND THE PACIFIC
St. Kitts and Nevis,KNA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,20582.49051,LATIN AMERICA AND CARIBBEAN
St. Kitts and Nevis,KNA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,86.11039213,LATIN AMERICA AND CARIBBEAN
St. Kitts and Nevis,KNA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,14443.74569,LATIN AMERICA AND CARIBBEAN
St. Kitts and Nevis,KNA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,88.80270774,LATIN AMERICA AND CARIBBEAN
St. Lucia,LCA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,9893.038455,LATIN AMERICA AND CARIBBEAN
St. Lucia,LCA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,88.05075831,LATIN AMERICA AND CARIBBEAN
St. Lucia,LCA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,7520.253976,LATIN AMERICA AND CARIBBEAN
St. Lucia,LCA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,90.10449474,LATIN AMERICA AND CARIBBEAN
St. Vincent and the Grenadines,VCT,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,9883.01861,LATIN AMERICA AND CARIBBEAN
St. Vincent and the Grenadines,VCT,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,80.77676354,LATIN AMERICA AND CARIBBEAN
St. Vincent and the Grenadines,VCT,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,8355.932579,LATIN AMERICA AND CARIBBEAN
St. Vincent and the Grenadines,VCT,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,85.49902543,LATIN AMERICA AND CARIBBEAN
Sudan (AFR),SDN,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,3607.977158,WESTERN ASIA
Sudan (AFR),SDN,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,59.18571068,WESTERN ASIA
Sudan (AFR),SDN,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,2308.882733,WESTERN ASIA
Sudan (AFR),SDN,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,62.71719519,WESTERN ASIA
Suriname,SUR,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,14462.99268,LATIN AMERICA AND CARIBBEAN
Suriname,SUR,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,72.05510466,LATIN AMERICA AND CARIBBEAN
Suriname,SUR,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,5912.541573,LATIN AMERICA AND CARIBBEAN
Suriname,SUR,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,65.30691041,LATIN AMERICA AND CARIBBEAN
Swaziland,SWZ,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,6327.772182,AFRICA
Swaziland,SWZ,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,69.2698412,AFRICA
Swaziland,SWZ,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,5821.757552,AFRICA
Swaziland,SWZ,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,65.58064651,AFRICA
Sweden,SWE,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,41761.43995,Eurostat-OECD
Sweden,SWE,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,175.0937574,Eurostat-OECD
Sweden,SWE,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,26781.3967,Eurostat-OECD
Sweden,SWE,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,177.2457676,Eurostat-OECD
Switzerland,CHE,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,51582.22943,Eurostat-OECD
Switzerland,CHE,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,209.6300922,Eurostat-OECD
Switzerland,CHE,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,29464.66628,Eurostat-OECD
Switzerland,CHE,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,225.3092277,Eurostat-OECD
"Taiwan, China",TWN,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,39059.09655,ASIA AND THE PACIFIC
"Taiwan, China",TWN,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,66.12977842,ASIA AND THE PACIFIC
"Taiwan, China",TWN,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,25128.80257,ASIA AND THE PACIFIC
"Taiwan, China",TWN,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,64.03968726,ASIA AND THE PACIFIC
Tajikistan,TJK,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,2242.585758,COMMONWEALTH OF INDEPENDENT STATES
Tajikistan,TJK,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,48.66278066,COMMONWEALTH OF INDEPENDENT STATES
Tajikistan,TJK,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,3024.81966,COMMONWEALTH OF INDEPENDENT STATES
Tajikistan,TJK,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,40.1314013,COMMONWEALTH OF INDEPENDENT STATES
Tanzania,TZA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,1554.263881,AFRICA
Tanzania,TZA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,42.85656912,AFRICA
Tanzania,TZA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1029.230452,AFRICA
Tanzania,TZA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,42.74966229,AFRICA
Thailand,THA,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,13298.85946,ASIA AND THE PACIFIC
Thailand,THA,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,52.31550678,ASIA AND THE PACIFIC
Thailand,THA,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,8477.116977,ASIA AND THE PACIFIC
Thailand,THA,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,49.15440254,ASIA AND THE PACIFIC
Togo,TGO,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,1313.953166,AFRICA
Togo,TGO,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,58.77204375,AFRICA
Togo,TGO,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,1193.218577,AFRICA
Togo,TGO,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,55.3743427,AFRICA
Trinidad and Tobago,TTO,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,28743.34024,LATIN AMERICA AND CARIBBEAN
Trinidad and Tobago,TTO,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,79.22732404,LATIN AMERICA AND CARIBBEAN
Trinidad and Tobago,TTO,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,15691.1781,LATIN AMERICA AND CARIBBEAN
Trinidad and Tobago,TTO,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,81.54914857,LATIN AMERICA AND CARIBBEAN
Tunisia,TUN,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,10318.58644,AFRICA
Tunisia,TUN,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,54.23999907,AFRICA
Tunisia,TUN,02. Actual individual consumption,C02,REAL EXPENDITURES PER CAPITA (US$),S06,7289.728269,AFRICA
Tunisia,TUN,02. Actual individual consumption,C02,PRICE LEVEL INDEX (World = 100),S08,55.2451721,AFRICA
Turkey,TUR,01. Gross domestic product,C01,REAL EXPENDITURES PER CAPITA (US$),S06,17780.88591,Eurostat-OECD
Turkey,TUR,01. Gross domestic product,C01,PRICE LEVEL INDEX (World = 100),S08,75.67734348,Eurostat-OECD
